Gene stable ID,Gene name,Zebrafish gene stable ID,Zebrafish gene name,Zebrafish homology type,"Zebrafish orthology confidence [0 low, 1 high]",Zebrafish Gene-order conservation score
ENSG00000303279,,,,,,
ENSG00000230631,,,,,,
ENSG00000261040,WFDC21P,,,,,
ENSG00000301813,,,,,,
ENSG00000284526,,,,,,
ENSG00000304435,,,,,,
ENSG00000306902,,,,,,
ENSG00000304459,,,,,,
ENSG00000259680,IGHV3OR16-17,,,,,
ENSG00000248554,C5orf34-AS1,,,,,
ENSG00000309712,,,,,,
ENSG00000186666,BCDIN3D,ENSDARG00000074111,bcdin3d,ortholog_one2one,1,0
ENSG00000236548,RNF217-AS1,,,,,
ENSG00000263105,,,,,,
ENSG00000198083,KRTAP9-9,,,,,
ENSG00000293286,,,,,,
ENSG00000293287,,,,,,
ENSG00000298290,,,,,,
ENSG00000290975,,,,,,
ENSG00000262468,LINC01569,,,,,
ENSG00000242041,RPL35AP28,,,,,
ENSG00000309716,,,,,,
ENSG00000290687,ZNF286B,,,,,
ENSG00000135472,FAIM2,ENSDARG00000105362,faim2b,ortholog_one2one,1,0
ENSG00000309736,,,,,,
ENSG00000240445,FOXO3B,,,,,
ENSG00000236039,LINC02889,,,,,
ENSG00000129221,AIPL1,ENSDARG00000075067,aipl1,ortholog_one2one,1,0
ENSG00000306969,,,,,,
ENSG00000307008,,,,,,
ENSG00000307017,,,,,,
ENSG00000307023,,,,,,
ENSG00000307051,,,,,,
ENSG00000307059,,,,,,
ENSG00000307063,,,,,,
ENSG00000289540,,,,,,
ENSG00000307087,,,,,,
ENSG00000307089,,,,,,
ENSG00000281696,MIR664A,,,,,
ENSG00000105402,NAPA,ENSDARG00000067605,napaa,ortholog_one2many,1,50
ENSG00000105402,NAPA,ENSDARG00000020405,napab,ortholog_one2many,1,0
ENSG00000222370,SNORA36B,ENSDARG00000083089,SNORA36A,ortholog_one2many,1,
ENSG00000270585,SNX2P1,,,,,
ENSG00000307092,,,,,,
ENSG00000270708,,,,,,
ENSG00000218283,MORF4L1P1,,,,,
ENSG00000213033,AURKAP1,,,,,
ENSG00000307099,,,,,,
ENSG00000252257,RN7SKP265,,,,,
ENSG00000230318,XRCC6P3,,,,,
ENSG00000090447,TFAP4,ENSDARG00000103923,tfap4,ortholog_one2one,1,50
ENSG00000240478,,,,,,
ENSG00000232883,RPLP0P5,,,,,
ENSG00000307113,,,,,,
ENSG00000226927,,,,,,
ENSG00000261051,,,,,,
ENSG00000307115,,,,,,
ENSG00000289152,,,,,,
ENSG00000243415,,,,,,
ENSG00000229196,LINC03008,,,,,
ENSG00000143776,CDC42BPA,ENSDARG00000016464,cdc42bpab,ortholog_one2many,1,0
ENSG00000143776,CDC42BPA,ENSDARG00000104283,cdc42bpaa,ortholog_one2many,1,0
ENSG00000240032,LNCSRLR,,,,,
ENSG00000307155,,,,,,
ENSG00000131368,MRPS25,ENSDARG00000041306,mrps25,ortholog_one2one,1,0
ENSG00000167580,AQP2,,,,,
ENSG00000307167,,,,,,
ENSG00000307172,,,,,,
ENSG00000307174,,,,,,
ENSG00000293627,,,,,,
ENSG00000307196,,,,,,
ENSG00000304494,,,,,,
ENSG00000233219,,,,,,
ENSG00000307211,,,,,,
ENSG00000307231,,,,,,
ENSG00000304495,,,,,,
ENSG00000257378,,,,,,
ENSG00000304506,,,,,,
ENSG00000307265,,,,,,
ENSG00000161798,AQP5,ENSDARG00000058678,aqp10b,ortholog_many2many,0,0
ENSG00000161798,AQP5,ENSDARG00000007086,aqp10a,ortholog_many2many,0,0
ENSG00000161798,AQP5,ENSDARG00000071592,aqp8a.2,ortholog_many2many,0,0
ENSG00000161798,AQP5,ENSDARG00000089749,aqp8b,ortholog_many2many,0,0
ENSG00000304516,,,,,,
ENSG00000307284,,,,,,
ENSG00000309810,,,,,,
ENSG00000290878,HLA-DRB6,,,,,
ENSG00000227053,MUC12-AS1,,,,,
ENSG00000307304,,,,,,
ENSG00000086159,AQP6,ENSDARG00000053480,aqp9b,ortholog_many2many,0,0
ENSG00000086159,AQP6,ENSDARG00000058678,aqp10b,ortholog_many2many,0,0
ENSG00000086159,AQP6,ENSDARG00000007086,aqp10a,ortholog_many2many,0,0
ENSG00000086159,AQP6,ENSDARG00000071592,aqp8a.2,ortholog_many2many,0,0
ENSG00000086159,AQP6,ENSDARG00000089749,aqp8b,ortholog_many2many,0,0
ENSG00000307312,,,,,,
ENSG00000304542,,,,,,
ENSG00000236494,,,,,,
ENSG00000304559,,,,,,
ENSG00000248752,,,,,,
ENSG00000304604,,,,,,
ENSG00000262246,CORO7,ENSDARG00000089616,coro7,ortholog_one2many,0,25
ENSG00000262246,CORO7,ENSDARG00000100810,CORO7,ortholog_one2many,1,0
ENSG00000235652,EPM2A-DT,,,,,
ENSG00000236081,ELFN1-AS1,,,,,
ENSG00000309837,,,,,,
ENSG00000309840,,,,,,
ENSG00000309844,,,,,,
ENSG00000226587,,,,,,
ENSG00000161800,RACGAP1,ENSDARG00000015460,racgap1,ortholog_one2one,1,0
ENSG00000286658,,,,,,
ENSG00000304631,,,,,,
ENSG00000309876,,,,,,
ENSG00000279861,,,,,,
ENSG00000268931,,,,,,
ENSG00000260192,LINC02240,,,,,
ENSG00000304634,,,,,,
ENSG00000268618,,,,,,
ENSG00000134830,C5AR2,ENSDARG00000040319,c5ar1,ortholog_one2many,0,0
ENSG00000251248,,,,,,
ENSG00000249806,,,,,,
ENSG00000304660,,,,,,
ENSG00000231721,LINC-PINT,,,,,
ENSG00000304663,,,,,,
ENSG00000308479,,,,,,
ENSG00000304688,,,,,,
ENSG00000234519,,,,,,
ENSG00000214273,AGGF1P1,,,,,
ENSG00000115607,IL18RAP,,,,,
ENSG00000134815,DHX34,ENSDARG00000061168,dhx34,ortholog_one2one,1,0
ENSG00000249003,CLUHP4,,,,,
ENSG00000304738,,,,,,
ENSG00000281591,DBET,,,,,
ENSG00000304741,,,,,,
ENSG00000290241,,,,,,
ENSG00000277162,,,,,,
ENSG00000214820,MPRIPP1,,,,,
ENSG00000233656,,,,,,
ENSG00000250746,,,,,,
ENSG00000248546,ANP32CP,,,,,
ENSG00000173706,HEG1,ENSDARG00000018441,heg1,ortholog_one2one,0,50
ENSG00000250137,,,,,,
ENSG00000251292,ERVH-1,,,,,
ENSG00000109819,PPARGC1A,ENSDARG00000067829,ppargc1a,ortholog_one2one,1,100
ENSG00000062282,DGAT2,ENSDARG00000018846,dgat2,ortholog_one2one,1,100
ENSG00000262818,,,,,,
ENSG00000304752,,,,,,
ENSG00000129195,PIMREG,,,,,
ENSG00000304760,,,,,,
ENSG00000304785,,,,,,
ENSG00000248391,LINC02064,,,,,
ENSG00000304790,,,,,,
ENSG00000304800,,,,,,
ENSG00000304803,,,,,,
ENSG00000304821,,,,,,
ENSG00000252642,RNA5SP137,,,,,
ENSG00000304834,,,,,,
ENSG00000163938,GNL3,ENSDARG00000006219,gnl3,ortholog_one2one,1,50
ENSG00000304838,,,,,,
ENSG00000304854,,,,,,
ENSG00000079150,FKBP7,ENSDARG00000010962,fkbp7,ortholog_one2one,1,50
ENSG00000304863,,,,,,
ENSG00000289953,,,,,,
ENSG00000099326,MZF1,,,,,
ENSG00000091622,PITPNM3,ENSDARG00000055255,pitpnm3,ortholog_one2one,1,25
ENSG00000288008,,,,,,
ENSG00000166436,TRIM66,ENSDARG00000054332,trim66,ortholog_one2one,0,75
ENSG00000245812,LINC02202,,,,,
ENSG00000226321,CROCC2,,,,,
ENSG00000249261,,,,,,
ENSG00000304883,,,,,,
ENSG00000280904,,,,,,
ENSG00000252787,,,,,,
ENSG00000212493,SNORD19,,,,,
ENSG00000238862,SNORD19B,,,,,
ENSG00000304886,,,,,,
ENSG00000222345,SNORD19C,,,,,
ENSG00000304900,,,,,,
ENSG00000212452,SNORD69,,,,,
ENSG00000016864,GLT8D1,ENSDARG00000040157,glt8d1,ortholog_one2one,1,100
ENSG00000248127,SV2C-AS1,,,,,
ENSG00000293686,,,,,,
ENSG00000269032,,,,,,
ENSG00000213753,CENPBD2P,,,,,
ENSG00000289256,,,,,,
ENSG00000115762,PLEKHB2,ENSDARG00000013928,plekhb2,ortholog_one2one,1,0
ENSG00000142347,MYO1F,ENSDARG00000078734,myo1f,ortholog_one2one,1,25
ENSG00000288764,,,,,,
ENSG00000186104,CYP2R1,ENSDARG00000056587,cyp2r1,ortholog_one2one,1,25
ENSG00000227012,LINC02527,,,,,
ENSG00000307478,,,,,,
ENSG00000307497,,,,,,
ENSG00000304931,,,,,,
ENSG00000307515,,,,,,
ENSG00000304937,,,,,,
ENSG00000307523,,,,,,
ENSG00000304953,,,,,,
ENSG00000231028,AHI1-DT,,,,,
ENSG00000245937,SLC12A2-DT,,,,,
ENSG00000249453,,,,,,
ENSG00000152785,BMP3,ENSDARG00000060526,bmp3,ortholog_one2one,1,100
ENSG00000253179,CALCP,,,,,
ENSG00000110680,CALCA,,,,,
ENSG00000138669,PRKG2,ENSDARG00000054741,prkg2,ortholog_one2one,1,75
ENSG00000274860,Metazoa_SRP,,,,,
ENSG00000198920,KIAA0753,ENSDARG00000034227,si:dkey-243i1.1,ortholog_one2one,0,0
ENSG00000250640,OR7E41P,,,,,
ENSG00000110321,EIF4G2,ENSDARG00000057167,eif4g2b,ortholog_one2many,1,0
ENSG00000110321,EIF4G2,ENSDARG00000020377,eif4g2a,ortholog_one2many,1,50
ENSG00000277661,OR2W1-AS1,,,,,
ENSG00000305088,,,,,,
ENSG00000237596,PDE7B-AS1,,,,,
ENSG00000251059,PRKG2-AS1,,,,,
ENSG00000303498,,,,,,
ENSG00000110881,ASIC1,ENSDARG00000008329,asic1a,ortholog_one2one,1,25
ENSG00000207065,RNU5A-2P,,,,,
ENSG00000304311,,,,,,
ENSG00000138794,CASP6,ENSDARG00000025608,casp6b.1,ortholog_one2many,0,0
ENSG00000138794,CASP6,ENSDARG00000093405,casp6a,ortholog_one2many,1,0
ENSG00000138794,CASP6,ENSDARG00000070368,casp6b.2,ortholog_one2many,0,0
ENSG00000307534,,,,,,
ENSG00000307542,,,,,,
ENSG00000307550,,,,,,
ENSG00000253968,,,,,,
ENSG00000114902,SPCS1,ENSDARG00000059298,spcs1,ortholog_one2one,1,75
ENSG00000282936,,,,,,
ENSG00000305104,,,,,,
ENSG00000200914,RNA5SP435,,,,,
ENSG00000129235,TXNDC17,ENSDARG00000058079,txndc17,ortholog_one2one,1,0
ENSG00000305114,,,,,,
ENSG00000142303,ADAMTS10,ENSDARG00000075188,adamts10,ortholog_one2one,1,0
ENSG00000248799,,,,,,
ENSG00000114904,NEK4,ENSDARG00000040152,nek4,ortholog_one2one,1,50
ENSG00000123989,CHPF,ENSDARG00000078037,chpfb,ortholog_one2many,1,75
ENSG00000123989,CHPF,ENSDARG00000078392,chpfa,ortholog_one2many,1,50
ENSG00000290355,DDX11L16,,,,,
ENSG00000307563,,,,,,
ENSG00000286313,,,,,,
ENSG00000236378,,,,,,
ENSG00000293208,,,,,,
ENSG00000108590,MED31,ENSDARG00000008020,med31,ortholog_one2one,1,25
ENSG00000309690,,,,,,
ENSG00000307572,,,,,,
ENSG00000293961,,,,,,
ENSG00000307575,,,,,,
ENSG00000307589,,,,,,
ENSG00000305139,,,,,,
ENSG00000249509,NEUROG2-AS1,,,,,
ENSG00000307591,,,,,,
ENSG00000305202,,,,,,
ENSG00000287527,,,,,,
ENSG00000287678,,,,,,
ENSG00000286818,,,,,,
ENSG00000227508,LINC01624,,,,,
ENSG00000309918,,,,,,
ENSG00000205795,CYS1,,,,,
ENSG00000230000,,,,,,
ENSG00000256806,C17orf100,,,,,
ENSG00000214842,RAD51AP2,,,,,
ENSG00000261996,,,,,,
ENSG00000144057,ST6GAL2,ENSDARG00000039335,st6gal2a,ortholog_one2many,1,0
ENSG00000144057,ST6GAL2,ENSDARG00000088515,st6gal2b,ortholog_one2many,0,0
ENSG00000264468,MIR4520-1,,,,,
ENSG00000283301,MIR4520-2,,,,,
ENSG00000274114,ALOX15P1,,,,,
ENSG00000305217,,,,,,
ENSG00000307668,,,,,,
ENSG00000271820,,,,,,
ENSG00000286565,,,,,,
ENSG00000307672,,,,,,
ENSG00000293193,,,,,,
ENSG00000288851,,,,,,
ENSG00000268181,,,,,,
ENSG00000305245,,,,,,
ENSG00000141485,SLC13A5,ENSDARG00000077691,slc13a5a,ortholog_one2many,1,0
ENSG00000141485,SLC13A5,ENSDARG00000039999,slc13a5b,ortholog_one2many,0,0
ENSG00000305252,,,,,,
ENSG00000307701,,,,,,
ENSG00000237468,ADGB-DT,,,,,
ENSG00000307738,,,,,,
ENSG00000309987,,,,,,
ENSG00000248663,LINC00992,,,,,
ENSG00000277675,,,,,,
ENSG00000232529,,,,,,
ENSG00000275956,,,,,,
ENSG00000305262,,,,,,
ENSG00000270941,AK3P7,,,,,
ENSG00000271137,AKTIPP1,,,,,
ENSG00000243173,RN7SL861P,,,,,
ENSG00000185038,MROH2A,,,,,
ENSG00000132196,HSD17B7,ENSDARG00000088140,hsd17b7,ortholog_one2one,1,50
ENSG00000055957,ITIH1,,,,,
ENSG00000305275,,,,,,
ENSG00000305281,,,,,,
ENSG00000233614,DDX11L10,,,,,
ENSG00000250244,,,,,,
ENSG00000066117,SMARCD1,ENSDARG00000019004,smarcd1,ortholog_one2one,1,25
ENSG00000306644,,,,,,
ENSG00000226149,,,,,,
ENSG00000249532,MIR302CHG,,,,,
ENSG00000228735,,,,,,
ENSG00000307780,,,,,,
ENSG00000310016,,,,,,
ENSG00000307785,,,,,,
ENSG00000307807,,,,,,
ENSG00000234769,WASH4P,,,,,
ENSG00000290548,,,,,,
ENSG00000232006,,,,,,
ENSG00000260803,,,,,,
ENSG00000138658,ZGRF1,,,,,
ENSG00000278739,MIR6859-4,,,,,
ENSG00000231439,WASIR2,,,,,
ENSG00000267986,,,,,,
ENSG00000087086,FTL,ENSDARG00000045586,zgc:172145,ortholog_many2many,0,0
ENSG00000087086,FTL,ENSDARG00000018461,zgc:56095,ortholog_many2many,0,0
ENSG00000230739,,,,,,
ENSG00000226942,IL9RP3,,,,,
ENSG00000227667,,,,,,
ENSG00000305289,,,,,,
ENSG00000309539,,,,,,
ENSG00000256977,LIMS3,ENSDARG00000014976,lims2,ortholog_many2many,0,0
ENSG00000256977,LIMS3,ENSDARG00000026985,lims1,ortholog_many2many,1,0
ENSG00000289281,,,,,,
ENSG00000305295,,,,,,
ENSG00000286674,,,,,,
ENSG00000103423,DNAJA3,ENSDARG00000102295,dnaja3b,ortholog_one2many,0,0
ENSG00000103423,DNAJA3,ENSDARG00000058494,dnaja3a,ortholog_one2many,1,25
ENSG00000225945,ZFAND3-DT,,,,,
ENSG00000127603,MACF1,,,,,
ENSG00000293295,,,,,,
ENSG00000305304,,,,,,
ENSG00000310026,,,,,,
ENSG00000305307,,,,,,
ENSG00000310044,,,,,,
ENSG00000291286,,,,,,
ENSG00000290951,,,,,,
ENSG00000162972,MAIP1,ENSDARG00000069671,maip1,ortholog_one2one,1,0
ENSG00000290736,,,,,,
ENSG00000254925,OR4C9P,,,,,
ENSG00000305318,,,,,,
ENSG00000255215,OR4R1P,,,,,
ENSG00000248203,,,,,,
ENSG00000228290,TBX18-AS1,,,,,
ENSG00000270177,PPP2CA-DT,,,,,
ENSG00000237388,OR4A47,,,,,
ENSG00000255113,OR4A48P,,,,,
ENSG00000307906,,,,,,
ENSG00000255304,OR4A46P,,,,,
ENSG00000244283,RPL23AP73,,,,,
ENSG00000307917,,,,,,
ENSG00000254832,OR4A40P,,,,,
ENSG00000307920,,,,,,
ENSG00000307925,,,,,,
ENSG00000255534,OR4A43P,,,,,
ENSG00000307934,,,,,,
ENSG00000213607,OR4A45P,,,,,
ENSG00000307951,,,,,,
ENSG00000141068,KSR1,ENSDARG00000030933,ksr1b,ortholog_one2many,1,25
ENSG00000141068,KSR1,ENSDARG00000068714,ksr1a,ortholog_one2many,1,0
ENSG00000255297,OR4A41P,,,,,
ENSG00000254674,OR4A42P,,,,,
ENSG00000079435,LIPE,ENSDARG00000063037,lipea,ortholog_one2many,0,0
ENSG00000079435,LIPE,ENSDARG00000101145,lipeb,ortholog_one2many,0,0
ENSG00000291241,,,,,,
ENSG00000255053,OR4A44P,,,,,
ENSG00000138101,DTNB,,,,,
ENSG00000248673,LINC01331,,,,,
ENSG00000305332,,,,,,
ENSG00000290785,,,,,,
ENSG00000236635,LINC02540,,,,,
ENSG00000134954,ETS1,ENSDARG00000024431,ets1,ortholog_one2one,1,50
ENSG00000305340,,,,,,
ENSG00000305347,,,,,,
ENSG00000305352,,,,,,
ENSG00000287761,,,,,,
ENSG00000305361,,,,,,
ENSG00000305375,,,,,,
ENSG00000305393,,,,,,
ENSG00000228365,,,,,,
ENSG00000167588,GPD1,ENSDARG00000043701,gpd1a,ortholog_one2many,1,25
ENSG00000167588,GPD1,ENSDARG00000043180,gpd1b,ortholog_one2many,1,25
ENSG00000305412,,,,,,
ENSG00000305437,,,,,,
ENSG00000305464,,,,,,
ENSG00000281832,LINC00602,,,,,
ENSG00000142405,NLRP12,,,,,
ENSG00000305472,,,,,,
ENSG00000286417,,,,,,
ENSG00000287642,,,,,,
ENSG00000294679,,,,,,
ENSG00000281692,PACRG-AS1,,,,,
ENSG00000308243,,,,,,
ENSG00000055955,ITIH4,,,,,
ENSG00000307984,,,,,,
ENSG00000249022,,,,,,
ENSG00000249343,LINC01333,,,,,
ENSG00000305504,,,,,,
ENSG00000305542,,,,,,
ENSG00000295073,,,,,,
ENSG00000310053,,,,,,
ENSG00000310060,,,,,,
ENSG00000230174,LINC01149,,,,,
ENSG00000310087,,,,,,
ENSG00000178449,COX14,,,,,
ENSG00000290834,FKBP6P2,,,,,
ENSG00000305642,,,,,,
ENSG00000261071,,,,,,
ENSG00000305716,,,,,,
ENSG00000221882,OR3A2,,,,,
ENSG00000305770,,,,,,
ENSG00000109654,TRIM2,ENSDARG00000031817,trim2a,ortholog_one2one,1,50
ENSG00000272368,,,,,,
ENSG00000305781,,,,,,
ENSG00000139624,CERS5,ENSDARG00000002365,cers5,ortholog_one2one,1,0
ENSG00000159961,OR3A3,,,,,
ENSG00000288883,,,,,,
ENSG00000010539,ZNF200,ENSDARG00000075639,si:ch211-89o9.6,ortholog_many2many,0,0
ENSG00000308020,,,,,,
ENSG00000290597,,,,,,
ENSG00000308023,,,,,,
ENSG00000226851,ZNF277-AS1,,,,,
ENSG00000308026,,,,,,
ENSG00000262165,C17orf114,,,,,
ENSG00000293206,,,,,,
ENSG00000293327,,,,,,
ENSG00000141298,SSH2,ENSDARG00000088440,ssh2a,ortholog_one2many,1,100
ENSG00000141298,SSH2,ENSDARG00000098955,ssh2b,ortholog_one2many,0,25
ENSG00000249551,LINC02216,,,,,
ENSG00000276176,MIR6090,,,,,
ENSG00000254588,ETS1-AS1,,,,,
ENSG00000305786,,,,,,
ENSG00000248783,,,,,,
ENSG00000305787,,,,,,
ENSG00000305792,,,,,,
ENSG00000085063,CD59,,,,,
ENSG00000305795,,,,,,
ENSG00000286324,,,,,,
ENSG00000286738,,,,,,
ENSG00000305799,,,,,,
ENSG00000308041,,,,,,
ENSG00000308052,,,,,,
ENSG00000266941,,,,,,
ENSG00000310108,,,,,,
ENSG00000310110,,,,,,
ENSG00000308056,,,,,,
ENSG00000174886,NDUFA11,ENSDARG00000042777,ndufa11,ortholog_one2one,0,0
ENSG00000308070,,,,,,
ENSG00000305809,,,,,,
ENSG00000291151,NSUN5P1,,,,,
ENSG00000248475,,,,,,
ENSG00000305811,,,,,,
ENSG00000305815,,,,,,
ENSG00000236347,,,,,,
ENSG00000308146,,,,,,
ENSG00000288916,,,,,,
ENSG00000261036,,,,,,
ENSG00000308227,,,,,,
ENSG00000105519,CAPS,,,,,
ENSG00000287471,,,,,,
ENSG00000305894,,,,,,
ENSG00000305905,,,,,,
ENSG00000230269,LINC02525,,,,,
ENSG00000290530,,,,,,
ENSG00000305953,,,,,,
ENSG00000233981,,,,,,
ENSG00000306002,,,,,,
ENSG00000306008,,,,,,
ENSG00000289368,,,,,,
ENSG00000308318,,,,,,
ENSG00000308325,,,,,,
ENSG00000308348,,,,,,
ENSG00000251205,,,,,,
ENSG00000162086,ZNF75A,,,,,
ENSG00000306030,,,,,,
ENSG00000167460,TPM4,ENSDARG00000019128,tpm4b,ortholog_one2one,1,50
ENSG00000306038,,,,,,
ENSG00000235743,,,,,,
ENSG00000308364,,,,,,
ENSG00000249996,PPIC-AS1,,,,,
ENSG00000308401,,,,,,
ENSG00000234263,MAP3K5-AS1,,,,,
ENSG00000308414,,,,,,
ENSG00000253787,LINC02219,,,,,
ENSG00000306063,,,,,,
ENSG00000306067,,,,,,
ENSG00000306087,,,,,,
ENSG00000150672,DLG2,ENSDARG00000099323,dlg2,ortholog_one2one,1,50
ENSG00000306090,,,,,,
ENSG00000248996,PDLIM7-AS1,,,,,
ENSG00000233682,FNDC1-AS1,,,,,
ENSG00000308476,,,,,,
ENSG00000308477,,,,,,
ENSG00000308483,,,,,,
ENSG00000153406,NMRAL1,,,,,
ENSG00000306154,,,,,,
ENSG00000289372,,,,,,
ENSG00000263657,,,,,,
ENSG00000265713,,,,,,
ENSG00000308492,,,,,,
ENSG00000252657,SNORA70,,,,,
ENSG00000240074,RPL9P30,,,,,
ENSG00000251513,LIX1-AS1,,,,,
ENSG00000263477,,,,,,
ENSG00000239129,,,,,,
ENSG00000264435,,,,,,
ENSG00000207011,RNY4P13,,,,,
ENSG00000253445,,,,,,
ENSG00000267482,,,,,,
ENSG00000265289,,,,,,
ENSG00000266876,,,,,,
ENSG00000306180,,,,,,
ENSG00000290320,H2BN1,,,,,
ENSG00000257465,ELOCP32,,,,,
ENSG00000306196,,,,,,
ENSG00000306207,,,,,,
ENSG00000255686,,,,,,
ENSG00000306225,,,,,,
ENSG00000171435,KSR2,ENSDARG00000094526,ksr2,ortholog_one2one,1,50
ENSG00000250974,LINC02196,,,,,
ENSG00000007168,PAFAH1B1,ENSDARG00000032013,pafah1b1a,ortholog_one2many,1,0
ENSG00000007168,PAFAH1B1,ENSDARG00000026595,pafah1b1b,ortholog_one2many,0,0
ENSG00000306243,,,,,,
ENSG00000306246,,,,,,
ENSG00000243696,,,,,,
ENSG00000306266,,,,,,
ENSG00000310146,,,,,,
ENSG00000310153,,,,,,
ENSG00000270419,CAHM,,,,,
ENSG00000310166,,,,,,
ENSG00000308577,,,,,,
ENSG00000273391,,,,,,
ENSG00000239799,ITIH4-AS1,,,,,
ENSG00000310203,,,,,,
ENSG00000272573,MUSTN1,ENSDARG00000054026,mustn1a,ortholog_one2many,0,0
ENSG00000272573,MUSTN1,ENSDARG00000089086,mustn1b,ortholog_one2many,1,50
ENSG00000256071,,,,,,
ENSG00000243018,,,,,,
ENSG00000204934,ATP6V0E2-AS1,,,,,
ENSG00000308592,,,,,,
ENSG00000122966,CIT,ENSDARG00000089856,cita,ortholog_one2many,1,0
ENSG00000122966,CIT,ENSDARG00000088825,citb,ortholog_one2many,1,50
ENSG00000308594,,,,,,
ENSG00000248592,STIMATE-MUSTN1,,,,,
ENSG00000308603,,,,,,
ENSG00000289497,,,,,,
ENSG00000276754,,,,,,
ENSG00000213918,DNASE1,ENSDARG00000012539,dnase1,ortholog_one2many,1,0
ENSG00000286076,,,,,,
ENSG00000223765,LINC01626,,,,,
ENSG00000287790,,,,,,
ENSG00000287636,,,,,,
ENSG00000286503,,,,,,
ENSG00000213533,STIMATE,ENSDARG00000013694,stimate,ortholog_one2one,1,25
ENSG00000306302,,,,,,
ENSG00000306306,,,,,,
ENSG00000308617,,,,,,
ENSG00000306319,,,,,,
ENSG00000306330,,,,,,
ENSG00000251487,,,,,,
ENSG00000229282,,,,,,
ENSG00000306344,,,,,,
ENSG00000308622,,,,,,
ENSG00000306351,,,,,,
ENSG00000289198,,,,,,
ENSG00000286826,,,,,,
ENSG00000275789,MIR8064,,,,,
ENSG00000279144,,,,,,
ENSG00000271857,,,,,,
ENSG00000289519,,,,,,
ENSG00000308653,,,,,,
ENSG00000162267,ITIH3,ENSDARG00000055036,itih3a.1,ortholog_one2many,0,0
ENSG00000162267,ITIH3,ENSDARG00000055053,itih3a.2,ortholog_one2many,0,0
ENSG00000308660,,,,,,
ENSG00000236366,,,,,,
ENSG00000308684,,,,,,
ENSG00000308689,,,,,,
ENSG00000306377,,,,,,
ENSG00000228793,,,,,,
ENSG00000308692,,,,,,
ENSG00000288786,,,,,,
ENSG00000289003,,,,,,
ENSG00000289534,,,,,,
ENSG00000289272,,,,,,
ENSG00000236664,,,,,,
ENSG00000213962,API5P2,,,,,
ENSG00000229744,SDHDP5,,,,,
ENSG00000206788,RNU6-629P,,,,,
ENSG00000249909,CYCTP,,,,,
ENSG00000227241,,,,,,
ENSG00000223096,RNU5E-9P,,,,,
ENSG00000140987,ZSCAN32,,,,,
ENSG00000128655,PDE11A,ENSDARG00000006151,pde11al,ortholog_many2many,1,0
ENSG00000128655,PDE11A,ENSDARG00000075929,si:dkey-219c10.4,ortholog_many2many,0,0
ENSG00000121210,TMEM131L,ENSDARG00000079434,tmem131l,ortholog_one2one,0,0
ENSG00000290116,,,,,,
ENSG00000179406,LINC00174,,,,,
ENSG00000171298,GAA,ENSDARG00000090714,gaa,ortholog_one2many,1,0
ENSG00000171298,GAA,ENSDARG00000116493,GAA,ortholog_one2many,1,0
ENSG00000196684,HSH2D,ENSDARG00000042908,hsh2d,ortholog_one2many,0,0
ENSG00000196684,HSH2D,ENSDARG00000029443,zgc:92242,ortholog_one2many,0,0
ENSG00000306391,,,,,,
ENSG00000306392,,,,,,
ENSG00000306399,,,,,,
ENSG00000306409,,,,,,
ENSG00000308698,,,,,,
ENSG00000306412,,,,,,
ENSG00000306421,,,,,,
ENSG00000308707,,,,,,
ENSG00000308711,,,,,,
ENSG00000287559,,,,,,
ENSG00000308716,,,,,,
ENSG00000306444,,,,,,
ENSG00000288812,,,,,,
ENSG00000275846,,,,,,
ENSG00000249150,,,,,,
ENSG00000224893,LINC02840,,,,,
ENSG00000247199,FBXO38-DT,,,,,
ENSG00000168026,TTC21A,ENSDARG00000116146,ttc21a,ortholog_one2one,0,50
ENSG00000306465,,,,,,
ENSG00000306479,,,,,,
ENSG00000306482,,,,,,
ENSG00000293493,VNN3P,,,,,
ENSG00000103313,MEFV,,,,,
ENSG00000310297,,,,,,
ENSG00000310317,,,,,,
ENSG00000310319,,,,,,
ENSG00000289352,,,,,,
ENSG00000141977,CIB3,ENSDARG00000091072,cib3,ortholog_one2one,1,50
ENSG00000308790,,,,,,
ENSG00000287600,,,,,,
ENSG00000179314,WSCD1,ENSDARG00000078006,wscd1b,ortholog_one2many,0,0
ENSG00000179314,WSCD1,ENSDARG00000098113,WSCD1,ortholog_one2many,1,0
ENSG00000308840,,,,,,
ENSG00000308869,,,,,,
ENSG00000310326,,,,,,
ENSG00000234456,MAGI2-AS3,,,,,
ENSG00000308874,,,,,,
ENSG00000308898,,,,,,
ENSG00000231585,,,,,,
ENSG00000308916,,,,,,
ENSG00000308925,,,,,,
ENSG00000308934,,,,,,
ENSG00000105058,FAM32A,ENSDARG00000042660,fam32a,ortholog_one2one,0,25
ENSG00000308939,,,,,,
ENSG00000308944,,,,,,
ENSG00000272523,LINC01023,,,,,
ENSG00000308954,,,,,,
ENSG00000270133,,,,,,
ENSG00000289260,,,,,,
ENSG00000308968,,,,,,
ENSG00000308996,,,,,,
ENSG00000309010,,,,,,
ENSG00000309012,,,,,,
ENSG00000287216,,,,,,
ENSG00000300572,,,,,,
ENSG00000248208,WDR45P1,,,,,
ENSG00000250771,,,,,,
ENSG00000309031,,,,,,
ENSG00000179148,ALOXE3,ENSDARG00000073781,si:dkey-17e16.9,ortholog_one2one,0,0
ENSG00000309052,,,,,,
