Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSDARG00000079317,DLC1,DLC1,ENSG00000164741,ortholog_one2one,1,50
ENSDARG00000079730,fuz,FUZ,ENSG00000010361,ortholog_one2one,0,0
ENSDARG00000084148,SNORD63,SNORD63B,ENSG00000222937,ortholog_one2one,0,
ENSDARG00000082906,5S_rRNA,,,,,
ENSDARG00000116910,U1,,,,,
ENSDARG00000110805,5S_rRNA,,,,,
ENSDARG00000084211,5S_rRNA,,,,,
ENSDARG00000113606,,,,,,
ENSDARG00000112214,5S_rRNA,,,,,
ENSDARG00000082113,5S_rRNA,,,,,
ENSDARG00000099827,,,ENSG00000199321,ortholog_many2many,0,
ENSDARG00000099827,,SNORD60,ENSG00000206630,ortholog_many2many,0,
ENSDARG00000099827,,,ENSG00000252692,ortholog_many2many,0,
ENSDARG00000035657,,,,,,
ENSDARG00000103321,5S_rRNA,,,,,
ENSDARG00000104987,5S_rRNA,,,,,
ENSDARG00000115500,,,,,,
ENSDARG00000067847,il21,,,,,
ENSDARG00000101098,LAMP5,LAMP5,ENSG00000125869,ortholog_one2one,1,0
ENSDARG00000084222,5S_rRNA,,,,,
ENSDARG00000108561,5S_rRNA,,,,,
ENSDARG00000108978,5S_rRNA,,,,,
ENSDARG00000111560,,,,,,
ENSDARG00000114732,zgc:66427,,,,,
ENSDARG00000085851,5S_rRNA,,,,,
ENSDARG00000112355,barhl1a,,,,,
ENSDARG00000101636,prorsd1,,,,,
ENSDARG00000112839,5S_rRNA,,,,,
ENSDARG00000084932,5S_rRNA,,,,,
ENSDARG00000111185,,,,,,
ENSDARG00000110859,U1,,,,,
ENSDARG00000099650,,FGD3,ENSG00000127084,ortholog_one2one,0,0
ENSDARG00000111698,tnfsf18,,,,,
ENSDARG00000108388,5S_rRNA,,,,,
ENSDARG00000109594,5S_rRNA,,,,,
ENSDARG00000113208,,,,,,
ENSDARG00000081955,5S_rRNA,,,,,
ENSDARG00000085249,,,,,,
ENSDARG00000114969,5S_rRNA,,,,,
ENSDARG00000114431,,,,,,
ENSDARG00000081194,5S_rRNA,,,,,
ENSDARG00000104560,,,,,,
ENSDARG00000022399,NTMT1,NTMT1,ENSG00000148335,ortholog_one2one,1,50
ENSDARG00000082790,U1,,,,,
ENSDARG00000113580,5S_rRNA,,,,,
ENSDARG00000111201,5S_rRNA,,,,,
ENSDARG00000103244,,,,,,
ENSDARG00000107060,5S_rRNA,,,,,
ENSDARG00000081450,,,,,,
ENSDARG00000116138,U6,,,,,
ENSDARG00000030633,PLEKHM3,PLEKHM3,ENSG00000178385,ortholog_one2one,1,75
ENSDARG00000116591,pdzd11,,,,,
ENSDARG00000082216,5S_rRNA,,,,,
ENSDARG00000112030,,,,,,
ENSDARG00000111547,adsl,,,,,
ENSDARG00000069029,acss2l,ACSM1,ENSG00000166743,ortholog_many2many,0,0
ENSDARG00000069029,acss2l,ACSM5,ENSG00000183549,ortholog_many2many,0,0
ENSDARG00000069029,acss2l,ACSM4,ENSG00000215009,ortholog_many2many,0,0
ENSDARG00000069029,acss2l,ACSM6,ENSG00000173124,ortholog_many2many,0,0
ENSDARG00000069029,acss2l,ACSM2B,ENSG00000066813,ortholog_many2many,0,0
ENSDARG00000069029,acss2l,ACSM2A,ENSG00000183747,ortholog_many2many,0,0
ENSDARG00000103474,,,,,,
ENSDARG00000080147,5S_rRNA,,,,,
ENSDARG00000114569,5S_rRNA,,,,,
ENSDARG00000113652,U6,RNU6-293P,ENSG00000223191,ortholog_many2many,0,
ENSDARG00000113652,U6,RNU6-1236P,ENSG00000252889,ortholog_many2many,0,
ENSDARG00000113652,U6,RNU6-1258P,ENSG00000252720,ortholog_many2many,0,
ENSDARG00000113652,U6,RNU6-566P,ENSG00000252599,ortholog_many2many,0,
ENSDARG00000113652,U6,U6,ENSG00000283489,ortholog_many2many,0,
ENSDARG00000108505,MMD2,MMD2,ENSG00000136297,ortholog_one2many,1,0
ENSDARG00000103304,,,,,,
ENSDARG00000101168,5S_rRNA,,,,,
ENSDARG00000081654,,SNORD101,ENSG00000206754,ortholog_one2one,0,
ENSDARG00000109842,capza1b,,,,,
ENSDARG00000115418,5S_rRNA,,,,,
ENSDARG00000082778,mir18c,,,,,
ENSDARG00000112802,dre-mir-430b-18,,,,,
ENSDARG00000112362,,,,,,
ENSDARG00000104176,,,,,,
ENSDARG00000103574,RHO,RHO,ENSG00000163914,ortholog_one2many,1,0
ENSDARG00000084778,5S_rRNA,,,,,
ENSDARG00000095564,,,,,,
ENSDARG00000108253,5S_rRNA,,,,,
ENSDARG00000116584,opn7b,,,,,
ENSDARG00000083979,U6,RNU6-1143P,ENSG00000251934,ortholog_many2many,0,
ENSDARG00000083979,U6,RNU6-436P,ENSG00000251980,ortholog_many2many,0,
ENSDARG00000083979,U6,RNU6-299P,ENSG00000253032,ortholog_many2many,0,
ENSDARG00000083979,U6,RNU6-576P,ENSG00000212156,ortholog_many2many,0,
ENSDARG00000084661,RNaseP_nuc,,,,,
ENSDARG00000115736,,,,,,
ENSDARG00000114157,5S_rRNA,,,,,
ENSDARG00000110722,,,,,,
ENSDARG00000117197,Metazoa_SRP,,,,,
ENSDARG00000075271,rapgef5a,,,,,
ENSDARG00000090310,,,,,,
ENSDARG00000081843,5S_rRNA,,,,,
ENSDARG00000114761,U6,RNU6-829P,ENSG00000200570,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-943P,ENSG00000252769,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-712P,ENSG00000222490,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-264P,ENSG00000252943,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-1009P,ENSG00000212298,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-888P,ENSG00000199880,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-755P,ENSG00000201270,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-1255P,ENSG00000200304,ortholog_many2many,0,
ENSDARG00000114761,U6,RNU6-488P,ENSG00000251727,ortholog_many2many,0,
ENSDARG00000116608,pitx1,,,,,
ENSDARG00000112002,NUP85,NUP85,ENSG00000125450,ortholog_one2many,1,25
ENSDARG00000099260,PITPNC1,PITPNC1,ENSG00000154217,ortholog_one2one,1,50
ENSDARG00000115708,5S_rRNA,,,,,
ENSDARG00000101937,,,,,,
ENSDARG00000114653,prpf4,,,,,
ENSDARG00000110729,PCP4,PCP4,ENSG00000183036,ortholog_one2many,1,50
ENSDARG00000116350,,,,,,
ENSDARG00000110174,cfdp1,,,,,
ENSDARG00000115474,,,,,,
ENSDARG00000024092,LMBR1,LMBR1,ENSG00000105983,ortholog_one2one,1,100
ENSDARG00000110021,5S_rRNA,,,,,
ENSDARG00000112617,,,,,,
ENSDARG00000112249,5S_rRNA,,,,,
ENSDARG00000104316,,SPATS2,ENSG00000123352,ortholog_one2one,0,0
ENSDARG00000089292,ADGRL1,ADGRL1,ENSG00000072071,ortholog_one2one,1,0
ENSDARG00000109390,,,,,,
ENSDARG00000089505,bod1l1,BOD1L1,ENSG00000038219,ortholog_one2one,0,0
ENSDARG00000109781,U6,,,,,
ENSDARG00000107835,5S_rRNA,,,,,
ENSDARG00000110563,,,,,,
ENSDARG00000110399,U2,,,,,
ENSDARG00000081987,mir457a,MIR195,ENSG00000284112,ortholog_one2one,0,
ENSDARG00000114506,U6,,,,,
ENSDARG00000114787,,,,,,
ENSDARG00000080181,mir499a,,,,,
ENSDARG00000113700,tmem106bb,,,,,
ENSDARG00000113801,,,,,,
ENSDARG00000111451,,,,,,
ENSDARG00000114963,,,,,,
ENSDARG00000083129,mir7a-2,MIR7-3,ENSG00000207630,ortholog_one2many,0,
ENSDARG00000110239,5S_rRNA,,,,,
ENSDARG00000010556,mmp25b,MMP10,ENSG00000166670,ortholog_many2many,0,0
ENSDARG00000010556,mmp25b,MMP12,ENSG00000262406,ortholog_many2many,0,0
ENSDARG00000010556,mmp25b,MMP3,ENSG00000149968,ortholog_many2many,0,0
ENSDARG00000010556,mmp25b,MMP20,ENSG00000137674,ortholog_many2many,0,0
ENSDARG00000010556,mmp25b,MMP27,ENSG00000137675,ortholog_many2many,0,0
ENSDARG00000010556,mmp25b,MMP26,ENSG00000167346,ortholog_many2many,0,0
ENSDARG00000115466,mir430c-3,,,,,
ENSDARG00000089340,RHOBTB2,RHOBTB2,ENSG00000008853,ortholog_one2many,1,0
ENSDARG00000115446,,,,,,
ENSDARG00000106101,5S_rRNA,,,,,
ENSDARG00000103123,,NYAP1,ENSG00000166924,ortholog_one2one,0,0
ENSDARG00000099438,,,,,,
ENSDARG00000114136,,,,,,
ENSDARG00000112061,,,,,,
ENSDARG00000110267,,,,,,
ENSDARG00000115186,U2,,,,,
ENSDARG00000098565,5S_rRNA,,,,,
ENSDARG00000114951,,,,,,
ENSDARG00000103500,SCARNA8,SCARNA8,ENSG00000251733,ortholog_one2one,1,
ENSDARG00000116028,gtpbp8,,,,,
ENSDARG00000102800,,,,,,
ENSDARG00000085224,5S_rRNA,,,,,
ENSDARG00000112678,nampt4.2,NAMPT,ENSG00000105835,ortholog_one2many,0,0
ENSDARG00000113672,U6,RNU6-829P,ENSG00000200570,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-943P,ENSG00000252769,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-712P,ENSG00000222490,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-264P,ENSG00000252943,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-1009P,ENSG00000212298,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-888P,ENSG00000199880,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-755P,ENSG00000201270,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-1255P,ENSG00000200304,ortholog_many2many,0,
ENSDARG00000113672,U6,RNU6-488P,ENSG00000251727,ortholog_many2many,0,
ENSDARG00000085337,5S_rRNA,,,,,
ENSDARG00000109329,,,,,,
ENSDARG00000117133,cst14b.1,CSTA,ENSG00000121552,ortholog_one2one,0,0
ENSDARG00000113156,,,,,,
ENSDARG00000112907,Metazoa_SRP,,,,,
ENSDARG00000053845,cbln14,CBLN3,ENSG00000139899,ortholog_many2many,0,0
ENSDARG00000102064,KCNA2,KCNA2,ENSG00000177301,ortholog_one2many,1,0
ENSDARG00000069674,TMEM230,TMEM230,ENSG00000089063,ortholog_one2many,1,0
ENSDARG00000112759,si:ch211-122l24.6,,,,,
ENSDARG00000102055,HADHB,HADHB,ENSG00000138029,ortholog_one2one,1,50
ENSDARG00000116614,,,,,,
ENSDARG00000110864,,,,,,
ENSDARG00000113534,,,,,,
ENSDARG00000114543,,,,,,
ENSDARG00000081350,MIR125B1,MIR125B1,ENSG00000207971,ortholog_one2many,1,
ENSDARG00000112039,ccn1l1,,,,,
ENSDARG00000083816,5S_rRNA,,,,,
ENSDARG00000067832,tle2c,,,,,
ENSDARG00000081044,MIR125A,MIR125A,ENSG00000208008,ortholog_one2many,1,
ENSDARG00000010873,DDX17,DDX17,ENSG00000100201,ortholog_one2one,1,0
ENSDARG00000113299,,,,,,
ENSDARG00000113968,,,,,,
ENSDARG00000110976,,,,,,
ENSDARG00000081096,5S_rRNA,,,,,
ENSDARG00000114926,taar14f,,,,,
ENSDARG00000115862,vapal,VAPA,ENSG00000101558,ortholog_one2one,0,0
ENSDARG00000110818,,,,,,
ENSDARG00000115867,mrpl28,,,,,
ENSDARG00000084403,5S_rRNA,,,,,
ENSDARG00000091679,,ZNF850,ENSG00000267041,ortholog_one2one,0,0
ENSDARG00000113488,vps33a,,,,,
ENSDARG00000068082,wbp4,,,,,
ENSDARG00000115077,,,,,,
ENSDARG00000117053,5S_rRNA,,,,,
ENSDARG00000114959,,,,,,
ENSDARG00000116957,nr3c1,,,,,
ENSDARG00000077288,si:ch211-188c16.1,FYB2,ENSG00000187889,ortholog_one2many,0,25
ENSDARG00000108536,5S_rRNA,,,,,
ENSDARG00000074995,EIF2B5,EIF2B5,ENSG00000145191,ortholog_one2one,1,0
ENSDARG00000012667,TFAP2B,TFAP2B,ENSG00000008196,ortholog_one2one,1,25
ENSDARG00000090547,5S_rRNA,,,,,
ENSDARG00000112977,,MAML2,ENSG00000184384,ortholog_one2one,0,0
ENSDARG00000052428,si:dkey-43k4.3,C22orf23,ENSG00000128346,ortholog_one2one,0,0
ENSDARG00000116602,,,,,,
ENSDARG00000075015,soul5,,,,,
ENSDARG00000106165,5S_rRNA,,,,,
ENSDARG00000116893,,,,,,
ENSDARG00000109167,5S_rRNA,,,,,
ENSDARG00000062272,AFG3L2,AFG3L2,ENSG00000141385,ortholog_one2one,1,0
ENSDARG00000113046,,,,,,
ENSDARG00000088595,CRISPLD2,CRISPLD2,ENSG00000103196,ortholog_one2one,1,25
ENSDARG00000116092,rnf32,,,,,
ENSDARG00000089947,,,,,,
ENSDARG00000114017,,,,,,
ENSDARG00000100513,rps27l,,,,,
ENSDARG00000082833,,,ENSG00000252517,ortholog_many2many,0,
ENSDARG00000082833,,,ENSG00000252682,ortholog_many2many,0,
ENSDARG00000024940,rnf144b,RNF144B,ENSG00000137393,ortholog_one2one,0,0
ENSDARG00000117018,,,,,,
ENSDARG00000111365,slc45a2,,,,,
ENSDARG00000111683,commd7,,,,,
ENSDARG00000099474,,,,,,
ENSDARG00000115530,cdk5rap3,,,,,
ENSDARG00000057114,HPF1,HPF1,ENSG00000056050,ortholog_one2one,1,0
ENSDARG00000104556,5S_rRNA,,,,,
ENSDARG00000116815,znf1024,,,,,
ENSDARG00000114999,,,,,,
ENSDARG00000110217,gig2e,,,,,
ENSDARG00000110049,,,,,,
ENSDARG00000100480,si:ch73-364h19.2,,,,,
ENSDARG00000004948,BCCIP,BCCIP,ENSG00000107949,ortholog_one2one,1,50
ENSDARG00000099196,CPLX3,CPLX3,ENSG00000213578,ortholog_one2many,1,0
ENSDARG00000024431,ETS1,ETS1,ENSG00000134954,ortholog_one2one,1,50
ENSDARG00000073901,,,,,,
ENSDARG00000103472,NEDD8,NEDD8,ENSG00000129559,ortholog_one2many,1,0
ENSDARG00000111613,,,,,,
ENSDARG00000084687,5S_rRNA,,,,,
ENSDARG00000110482,mcrip2,,,,,
ENSDARG00000084659,5S_rRNA,,,,,
ENSDARG00000109194,5S_rRNA,,,,,
ENSDARG00000101753,,,,,,
ENSDARG00000113543,,,,,,
ENSDARG00000111480,,,,,,
ENSDARG00000103234,PPIE,PPIE,ENSG00000084072,ortholog_one2one,1,0
ENSDARG00000082308,5S_rRNA,,,,,
ENSDARG00000106596,5S_rRNA,,,,,
ENSDARG00000016357,fmo5,,,,,
ENSDARG00000083428,5S_rRNA,,,,,
ENSDARG00000111978,,,,,,
ENSDARG00000110998,tmem144a,,,,,
ENSDARG00000114391,5S_rRNA,,,,,
ENSDARG00000111700,,,,,,
ENSDARG00000108025,5S_rRNA,,,,,
ENSDARG00000115907,rsph10b,,,,,
ENSDARG00000110470,,PTPRO,ENSG00000151490,ortholog_one2many,0,0
ENSDARG00000107783,5S_rRNA,,,,,
ENSDARG00000115386,5S_rRNA,,,,,
ENSDARG00000115809,abcg5,,,,,
ENSDARG00000117044,5S_rRNA,,,,,
ENSDARG00000109627,,,,,,
ENSDARG00000109531,,,,,,
ENSDARG00000111267,,,,,,
ENSDARG00000083413,5S_rRNA,,,,,
ENSDARG00000112585,5S_rRNA,,,,,
ENSDARG00000103969,smyhc2,MYH6,ENSG00000197616,ortholog_one2many,0,0
ENSDARG00000110758,SNORD16,,,,,
ENSDARG00000113923,5S_rRNA,,,,,
ENSDARG00000110740,,,,,,
ENSDARG00000115410,,,,,,
ENSDARG00000107253,5S_rRNA,,,,,
ENSDARG00000085507,5S_rRNA,,,,,
ENSDARG00000116421,5S_rRNA,,,,,
ENSDARG00000111733,,,,,,
ENSDARG00000087140,5S_rRNA,,,,,
ENSDARG00000115693,5S_rRNA,,,,,
ENSDARG00000114310,5S_rRNA,,,,,
ENSDARG00000067669,zglp1,ZGLP1,ENSG00000220201,ortholog_one2one,0,25
ENSDARG00000117157,,,,,,
ENSDARG00000080936,SNORD36A,SNORD36,ENSG00000253094,ortholog_one2many,1,
ENSDARG00000080936,SNORD36A,SNORD36A,ENSG00000199744,ortholog_one2many,1,
ENSDARG00000107704,5S_rRNA,,,,,
ENSDARG00000106729,5S_rRNA,,,,,
ENSDARG00000112402,rfc3,,,,,
ENSDARG00000086927,PIK3C2B,PIK3C2B,ENSG00000133056,ortholog_one2one,1,75
ENSDARG00000112550,,,,,,
ENSDARG00000015064,esrrd,,,,,
ENSDARG00000107092,5S_rRNA,,,,,
ENSDARG00000054050,vsig8a,VSIG8,ENSG00000243284,ortholog_one2one,0,0
ENSDARG00000111562,5S_rRNA,,,,,
ENSDARG00000103666,DAPK2,DAPK2,ENSG00000035664,ortholog_one2one,1,50
ENSDARG00000113779,5S_rRNA,,,,,
ENSDARG00000111843,5S_rRNA,,,,,
ENSDARG00000037576,DRD5,DRD5,ENSG00000169676,ortholog_one2one,1,0
ENSDARG00000111271,,,,,,
ENSDARG00000110462,,,,,,
ENSDARG00000116231,U6,,,,,
ENSDARG00000116257,,,,,,
ENSDARG00000110438,,,,,,
ENSDARG00000113148,,,,,,
ENSDARG00000081997,5S_rRNA,,,,,
ENSDARG00000110314,5S_rRNA,,,,,
ENSDARG00000115376,U6,,,,,
ENSDARG00000109773,,,,,,
ENSDARG00000110820,swap70b,,,,,
ENSDARG00000109110,5S_rRNA,,,,,
ENSDARG00000109176,5S_rRNA,,,,,
ENSDARG00000100954,WARS1,WARS1,ENSG00000140105,ortholog_one2one,1,50
ENSDARG00000115393,U6,,,,,
ENSDARG00000103650,si:ch73-329n5.1,GP2,ENSG00000169347,ortholog_one2many,0,0
ENSDARG00000061416,c2cd4a,,,,,
ENSDARG00000051912,hpxb,HPX,ENSG00000110169,ortholog_one2one,0,0
ENSDARG00000115185,msh2,,,,,
ENSDARG00000112457,U6,,,,,
ENSDARG00000106302,5S_rRNA,,,,,
ENSDARG00000116681,U6,,,,,
ENSDARG00000100931,U1,RNU1-125P,ENSG00000252561,ortholog_one2many,0,
ENSDARG00000109771,,,,,,
ENSDARG00000112010,sub1b,,,,,
ENSDARG00000114421,U6,,,,,
ENSDARG00000111520,U6,,,,,
ENSDARG00000081126,,SCARNA10,ENSG00000239002,ortholog_one2many,0,
ENSDARG00000114738,,,,,,
ENSDARG00000085944,5S_rRNA,,,,,
ENSDARG00000002097,si:dkeyp-52c3.7,,,,,
ENSDARG00000113099,5S_rRNA,,,,,
ENSDARG00000080895,SNORD97,SNORD97,ENSG00000238622,ortholog_one2one,1,
ENSDARG00000115109,pou1f1,,,,,
ENSDARG00000099383,dnajb1a,DNAJB7,ENSG00000172404,ortholog_many2many,0,0
ENSDARG00000099383,dnajb1a,DNAJB1,ENSG00000132002,ortholog_many2many,1,25
ENSDARG00000099383,dnajb1a,DNAJB8,ENSG00000179407,ortholog_many2many,0,0
ENSDARG00000113172,Metazoa_SRP,,,,,
ENSDARG00000052553,LIG3,LIG3,ENSG00000005156,ortholog_one2one,1,50
ENSDARG00000109401,Metazoa_SRP,,,,,
ENSDARG00000108989,5S_rRNA,,,,,
ENSDARG00000044072,TATDN3,TATDN3,ENSG00000203705,ortholog_one2one,1,0
ENSDARG00000113090,,,,,,
ENSDARG00000113378,atl2,,,,,
ENSDARG00000116230,hspa4b,,,,,
ENSDARG00000087732,rn7sl1,,,,,
ENSDARG00000084974,5S_rRNA,,,,,
ENSDARG00000110538,U6,,,,,
ENSDARG00000104115,5_8S_rRNA,,,,,
ENSDARG00000117182,,,,,,
ENSDARG00000100245,,,,,,
ENSDARG00000113408,,,,,,
ENSDARG00000116018,,,,,,
ENSDARG00000085364,5S_rRNA,,,,,
ENSDARG00000089634,mir2188,,,,,
ENSDARG00000112215,,,,,,
ENSDARG00000080246,5S_rRNA,,,,,
ENSDARG00000115059,,,,,,
ENSDARG00000116805,arl6ip4,,,,,
ENSDARG00000103771,cep128,,,,,
ENSDARG00000115156,5S_rRNA,,,,,
ENSDARG00000083308,MIR489,MIR489,ENSG00000207656,ortholog_one2one,1,
ENSDARG00000110872,5S_rRNA,,,,,
ENSDARG00000116256,,,,,,
ENSDARG00000113772,,,,,,
ENSDARG00000083874,mir2192,,,,,
ENSDARG00000114609,,,,,,
ENSDARG00000115788,,,,,,
ENSDARG00000111592,U6,,,,,
ENSDARG00000074371,TIRAP,TIRAP,ENSG00000150455,ortholog_one2one,1,25
ENSDARG00000114598,,,,,,
ENSDARG00000112673,zgc:85777,,,,,
ENSDARG00000085854,5S_rRNA,,,,,
ENSDARG00000111274,,,,,,
ENSDARG00000080453,MIR140,MIR140,ENSG00000208017,ortholog_one2one,1,
ENSDARG00000114485,mir430c-5,,,,,
ENSDARG00000111506,,,,,,
ENSDARG00000110583,,,,,,
ENSDARG00000116702,,,,,,
ENSDARG00000108141,5S_rRNA,,,,,
ENSDARG00000111975,dre-mir-430a-7,,,,,
ENSDARG00000114414,foxg1c,,,,,
ENSDARG00000084628,,SNORA27,ENSG00000207051,ortholog_one2many,0,
ENSDARG00000084628,,,ENSG00000199474,ortholog_one2many,0,
ENSDARG00000084628,,,ENSG00000201807,ortholog_one2many,0,
ENSDARG00000084628,,,ENSG00000252459,ortholog_one2many,0,
ENSDARG00000084628,,,ENSG00000200235,ortholog_one2many,0,
ENSDARG00000080548,mir23a-1,MIR23A,ENSG00000207980,ortholog_one2one,0,
ENSDARG00000099279,ift27,IFT27,ENSG00000100360,ortholog_one2one,0,0
ENSDARG00000102482,zgc:165573,,,,,
ENSDARG00000080347,mir130b,,,,,
ENSDARG00000112684,5S_rRNA,,,,,
ENSDARG00000114924,,,,,,
ENSDARG00000107453,5S_rRNA,,,,,
ENSDARG00000110875,ccnb3,,,,,
ENSDARG00000112644,,C20orf173,ENSG00000125975,ortholog_many2many,0,0
ENSDARG00000086896,FUBP3,FUBP3,ENSG00000107164,ortholog_one2one,1,0
ENSDARG00000115128,,,,,,
ENSDARG00000116922,,,,,,
ENSDARG00000117207,bnip4,,,,,
ENSDARG00000113561,epas1b,,,,,
ENSDARG00000113638,5S_rRNA,,,,,
ENSDARG00000100757,BNC1,BNC1,ENSG00000169594,ortholog_one2one,1,0
ENSDARG00000098636,,,,,,
ENSDARG00000115714,,,,,,
ENSDARG00000102948,crb3a,,,,,
ENSDARG00000080223,5S_rRNA,,,,,
ENSDARG00000078627,,,,,,
ENSDARG00000059209,ABHD13,ABHD13,ENSG00000139826,ortholog_one2one,1,25
ENSDARG00000112683,,,,,,
ENSDARG00000109420,,,,,,
ENSDARG00000109320,,,,,,
ENSDARG00000112261,,,,,,
ENSDARG00000111769,5S_rRNA,,,,,
ENSDARG00000113522,,,,,,
ENSDARG00000113710,,,,,,
ENSDARG00000114566,5S_rRNA,,,,,
ENSDARG00000103903,,CDH10,ENSG00000040731,ortholog_one2many,0,25
ENSDARG00000112142,,,,,,
ENSDARG00000109973,,,,,,
ENSDARG00000115578,5S_rRNA,,,,,
ENSDARG00000111682,,,,,,
ENSDARG00000110404,,,,,,
ENSDARG00000104700,acvr2ab,ACVR2A,ENSG00000121989,ortholog_one2many,0,25
ENSDARG00000060600,CAPN15,CAPN15,ENSG00000103326,ortholog_one2one,1,0
ENSDARG00000110743,,,,,,
ENSDARG00000113498,5S_rRNA,,,,,
ENSDARG00000111684,,,,,,
ENSDARG00000077266,zgc:174698,,,,,
ENSDARG00000084681,5S_rRNA,,,,,
ENSDARG00000114529,si:dkey-156c23.1,,,,,
ENSDARG00000016212,nup214,,,,,
ENSDARG00000116419,,,,,,
ENSDARG00000117180,,,,,,
ENSDARG00000116647,,,,,,
ENSDARG00000082439,5S_rRNA,,,,,
ENSDARG00000109651,,,,,,
ENSDARG00000116126,,,,,,
ENSDARG00000115927,mrps22,,,,,
ENSDARG00000098175,DGKA,DGKA,ENSG00000065357,ortholog_one2many,1,0
ENSDARG00000109931,enpp7.1,,,,,
ENSDARG00000107525,5S_rRNA,,,,,
ENSDARG00000067668,cep57,CEP57,ENSG00000166037,ortholog_one2one,0,0
ENSDARG00000115485,,,,,,
ENSDARG00000116760,,,,,,
ENSDARG00000114162,ice1,,,,,
ENSDARG00000107770,5S_rRNA,,,,,
ENSDARG00000110618,gstt2,,,,,
ENSDARG00000109535,rbp1.2,,,,,
ENSDARG00000113674,,,,,,
ENSDARG00000109122,5S_rRNA,,,,,
ENSDARG00000111276,,,,,,
ENSDARG00000112297,pip4p1a,,,,,
ENSDARG00000115349,nat14,NAT14,ENSG00000090971,ortholog_one2one,0,0
ENSDARG00000111878,U6,,,,,
ENSDARG00000111060,tnfaip6,,,,,
ENSDARG00000116696,,,,,,
ENSDARG00000111919,,,,,,
ENSDARG00000085725,5S_rRNA,,,,,
ENSDARG00000103994,ppiab,PPIAL4H,ENSG00000270339,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4G,ENSG00000236334,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4C,ENSG00000288867,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4D,ENSG00000289549,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4A,ENSG00000263353,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4F,ENSG00000279782,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIAL4E,ENSG00000271567,ortholog_many2many,0,0
ENSDARG00000103994,ppiab,PPIA,ENSG00000196262,ortholog_many2many,1,50
ENSDARG00000116665,ddx39ab,,,,,
ENSDARG00000070227,NHS,NHS,ENSG00000188158,ortholog_one2many,1,0
ENSDARG00000113298,U6,,,,,
ENSDARG00000116803,nitr8,,,,,
ENSDARG00000116975,,,,,,
ENSDARG00000111102,CAMK2N2,CAMK2N2,ENSG00000163888,ortholog_one2many,1,0
ENSDARG00000116904,,,,,,
ENSDARG00000116083,,,,,,
ENSDARG00000113340,U6,,,,,
ENSDARG00000111430,,,,,,
ENSDARG00000114135,,,,,,
ENSDARG00000111674,U6,,,,,
ENSDARG00000098925,,,,,,
ENSDARG00000113121,,,,,,
ENSDARG00000115514,rad9a,,,,,
ENSDARG00000112325,,,,,,
ENSDARG00000077732,alyref,,,,,
ENSDARG00000109587,5S_rRNA,,,,,
ENSDARG00000111515,,,,,,
ENSDARG00000102208,,,,,,
ENSDARG00000114052,otud5b,,,,,
ENSDARG00000080404,U6,,,,,
ENSDARG00000110094,,,,,,
ENSDARG00000111455,ndufs7,,,,,
ENSDARG00000081807,dre-let-7b,,,,,
ENSDARG00000111718,,,,,,
ENSDARG00000110819,,,,,,
ENSDARG00000100828,,PLSCR4,ENSG00000114698,ortholog_many2many,0,0
ENSDARG00000100828,,PLSCR2,ENSG00000163746,ortholog_many2many,0,0
ENSDARG00000100828,,PLSCR3,ENSG00000187838,ortholog_many2many,0,0
ENSDARG00000109905,rxylt1,,,,,
ENSDARG00000113938,,,,,,
ENSDARG00000116451,,,,,,
ENSDARG00000114588,,,,,,
ENSDARG00000114960,,,,,,
ENSDARG00000103789,tmem130,TMEM130,ENSG00000166448,ortholog_one2one,0,25
ENSDARG00000105080,,,,,,
ENSDARG00000081346,MIR196A2,MIR196A2,ENSG00000207924,ortholog_one2many,1,
ENSDARG00000113458,,RNF213,ENSG00000173821,ortholog_one2many,0,0
ENSDARG00000074528,prtfdc1a,PRTFDC1,ENSG00000099256,ortholog_many2many,1,25
ENSDARG00000114488,,,,,,
ENSDARG00000116823,,,,,,
ENSDARG00000109230,dgcr2,,,,,
ENSDARG00000112600,coa4,,,,,
ENSDARG00000110465,fkbp1ab,,,,,
